student_id,gender,age,department,cgpa,backlogs,attendance_percentage,programming_skills,dsa_skills,core_subjects,projects_completed,internships,certifications,communication_skills,leadership,teamwork,hackathons,extracurricular_score,aptitude_score,interview_score,resume_score,mock_interview_score,placement_status,package_lpa
7149,Male,24,ECE,5.6,3,62.64,6,4,8,4,1,5,9,3,6,2,7,67,82,9,8,1,3.69
7150,Female,22,IT,7.37,2,67.7,4,10,8,5,2,3,1,3,8,2,10,86,67,10,10,0,0.0
7151,Female,21,IT,8.45,1,95.71,6,6,2,1,2,4,5,3,9,2,3,45,89,2,1,1,4.42
7152,Female,22,Civil,7.63,3,76.62,3,3,3,5,1,4,4,10,6,1,6,78,34,8,6,0,0.0
7153,Male,20,Civil,8.46,2,79.07,9,5,10,4,2,4,7,5,9,0,9,64,38,3,4,1,6.15
7154,Male,21,IT,6.61,3,66.72,3,7,1,1,3,0,1,3,7,1,5,54,33,7,5,0,0.0
7155,Female,22,IT,5.32,1,99.8,3,1,6,0,3,5,3,10,1,4,3,73,83,4,9,0,0.0
7156,Male,20,CSE,8.7,3,96.92,5,3,3,4,0,1,5,10,1,1,3,53,86,10,4,0,0.0
7157,Female,21,IT,6.05,3,60.08,7,6,9,1,1,5,8,6,9,0,7,33,37,3,1,1,3.33
7158,Male,21,Civil,7.96,3,82.03,6,10,1,5,2,3,8,5,9,0,9,99,43,4,3,1,8.6
7159,Male,20,IT,8.86,4,94.89,7,2,8,0,3,3,3,7,5,3,4,43,57,10,4,1,3.79
7160,Female,21,Mechanical,5.67,0,77.22,9,8,7,0,3,3,5,4,3,4,4,96,76,8,9,1,4.67
7161,Female,20,CSE,7.87,1,77.47,3,7,7,5,2,1,9,3,7,0,10,63,82,2,7,1,10.97
7162,Female,23,IT,8.31,4,75.17,5,2,8,0,1,4,2,8,1,2,5,31,96,4,2,0,0.0
7163,Male,23,Civil,8.58,0,61.15,5,5,9,1,2,1,7,1,6,2,7,36,95,5,4,1,8.41
7164,Female,21,Civil,5.71,5,91.61,3,4,8,0,0,3,7,2,3,4,9,64,34,5,5,0,0.0
7165,Male,21,EEE,8.96,3,78.27,10,2,6,3,0,4,2,9,5,4,1,52,38,6,8,1,13.94
7166,Male,20,Civil,5.45,3,81.24,9,4,1,4,3,0,6,6,4,0,1,54,98,7,6,1,8.71
7167,Male,21,CSE,7.49,4,70.23,9,9,1,3,0,3,8,7,2,4,6,97,45,3,10,1,14.88
7168,Female,24,Civil,7.13,2,91.36,6,10,7,3,1,4,3,2,8,3,6,36,53,10,4,0,0.0
7169,Female,23,Mechanical,6.06,1,91.75,5,2,3,4,3,0,9,10,9,3,4,47,87,2,8,1,5.1
7170,Female,21,ECE,6.45,0,82.12,4,10,3,3,2,1,8,2,8,0,8,86,45,3,10,1,6.61
7171,Male,21,Mechanical,5.79,3,96.19,4,10,9,0,0,5,3,6,6,2,5,83,61,8,9,0,0.0
7172,Male,22,Mechanical,7.04,1,64.64,5,6,10,2,1,4,7,8,5,1,3,83,82,2,3,1,4.13
7173,Female,21,CSE,5.17,3,91.47,2,4,4,3,1,4,8,5,2,2,5,45,63,9,6,0,0.0
7174,Male,24,CSE,9.27,3,82.34,8,8,3,5,3,1,1,2,6,0,10,40,34,1,1,1,8.78
7175,Male,23,EEE,5.78,3,69.24,7,4,2,4,2,0,3,8,10,4,10,31,84,5,6,0,0.0
7176,Female,22,Civil,9.25,1,65.29,7,9,5,1,2,5,10,6,5,1,10,74,76,10,9,1,11.25
7177,Female,20,EEE,9.15,4,72.04,1,10,9,1,3,1,9,6,2,0,6,81,51,7,9,1,7.77
7178,Female,20,CSE,7.17,1,94.25,8,3,8,0,3,3,7,10,4,1,6,69,64,7,9,1,13.37
7179,Male,23,Civil,7.39,1,91.5,1,7,8,3,3,2,1,4,6,3,1,99,79,9,3,0,0.0
7180,Male,20,CSE,6.45,5,85.81,9,5,1,2,2,1,5,1,3,0,8,69,76,3,6,1,4.83
7181,Male,24,CSE,9.78,2,63.61,6,1,9,1,1,3,10,9,10,3,2,57,40,9,3,1,9.45
7182,Male,21,ECE,8.22,2,98.19,8,3,8,2,2,4,3,3,1,1,1,54,47,2,1,1,13.82
7183,Male,23,Mechanical,9.57,4,72.22,1,9,3,5,0,5,2,8,1,0,2,69,48,2,1,0,0.0
7184,Female,22,EEE,6.99,2,84.28,6,9,8,0,2,3,1,7,4,3,7,50,87,9,10,0,0.0
7185,Male,21,EEE,9.24,4,92.12,1,5,9,5,2,4,2,2,8,0,3,80,51,10,2,0,0.0
7186,Male,20,IT,7.15,3,65.31,3,5,2,4,0,2,1,7,9,1,3,82,36,8,6,0,0.0
7187,Male,20,ECE,9.16,3,86.09,2,4,1,4,3,2,6,7,8,1,9,40,56,6,10,0,0.0
7188,Female,22,CSE,5.63,1,61.29,2,4,1,0,0,1,9,5,6,2,10,40,31,7,6,0,0.0
7189,Female,24,CSE,8.06,3,64.07,4,4,1,5,3,5,3,3,2,3,7,89,49,8,7,1,12.33
7190,Female,22,ECE,8.26,2,88.93,7,2,5,2,0,2,10,3,7,1,9,54,50,5,8,1,9.95
7191,Male,23,Civil,8.15,0,66.2,3,7,2,5,0,5,10,4,1,1,7,37,71,10,9,0,0.0
7192,Female,22,EEE,7.15,1,77.74,7,3,4,2,3,1,1,8,2,0,1,55,60,4,9,0,0.0
7193,Female,20,CSE,8.28,4,69.93,9,1,1,2,0,0,6,8,5,4,4,37,92,4,4,1,11.03
7194,Female,24,IT,6.15,3,76.85,4,10,2,0,1,5,6,7,1,4,4,39,33,2,7,0,0.0
7195,Male,24,EEE,7.86,1,63.09,7,3,7,1,0,4,2,6,2,3,6,90,38,6,4,1,12.08
7196,Female,22,Mechanical,7.66,1,90.2,1,9,9,1,2,1,4,3,9,2,9,77,65,1,7,0,0.0
7197,Male,23,ECE,6.53,1,63.16,2,9,6,3,3,5,5,10,4,4,7,79,42,8,8,0,0.0
7198,Male,20,EEE,8.74,3,93.52,8,10,10,4,3,5,6,9,2,4,3,32,85,8,8,1,5.26
7199,Female,21,Mechanical,5.39,4,86.5,3,7,10,5,3,2,6,9,6,3,8,66,34,5,5,0,0.0
7200,Male,24,IT,5.82,1,76.66,5,1,5,4,1,5,2,1,6,3,6,98,44,10,10,0,0.0
7201,Female,22,Civil,7.26,1,94.66,8,6,10,3,2,2,5,6,5,1,6,95,91,7,4,1,14.69
7202,Male,23,ECE,9.28,1,67.45,5,10,7,2,0,5,5,7,8,1,6,50,32,9,10,0,0.0
7203,Female,23,Civil,7.76,5,70.58,1,1,9,0,2,4,10,10,2,0,6,99,81,7,5,1,10.74
7204,Female,20,CSE,9.04,3,65.48,2,2,2,4,3,4,2,2,1,0,7,79,53,3,2,0,0.0
7205,Female,24,Civil,7.48,5,75.26,10,3,6,2,2,5,7,9,8,4,9,67,49,10,2,1,5.05
7206,Male,20,CSE,8.77,2,99.47,3,6,3,1,3,0,10,8,2,4,6,37,39,8,10,1,6.54
7207,Female,21,Mechanical,6.56,4,66.44,10,7,10,2,3,0,2,4,7,3,8,75,93,2,3,1,4.33
7208,Male,21,EEE,8.91,1,93.24,2,8,10,3,1,2,1,9,10,3,9,85,56,2,1,0,0.0
7209,Female,21,IT,6.93,5,86.08,9,9,4,0,3,4,6,9,1,0,5,94,78,10,4,1,13.32
7210,Male,23,Mechanical,7.68,1,60.63,5,7,5,5,2,1,1,1,8,0,10,80,81,3,9,0,0.0
7211,Male,24,IT,5.84,5,97.8,1,6,5,4,1,5,4,1,5,0,5,55,47,5,10,0,0.0
7212,Female,20,Civil,9.42,1,98.84,8,5,10,3,2,5,4,4,10,2,8,99,78,6,10,1,3.37
7213,Female,20,IT,8.37,3,97.0,3,10,8,1,2,1,6,7,4,0,5,47,89,1,5,0,0.0
7214,Female,21,Civil,9.12,2,80.07,9,2,5,1,0,4,5,10,5,1,3,64,83,10,10,1,9.9
7215,Female,24,IT,6.0,1,68.82,9,8,2,5,2,3,4,9,6,4,5,74,88,2,5,1,5.6
7216,Female,24,ECE,5.32,5,75.65,6,5,2,0,1,0,6,5,6,2,5,68,99,6,10,1,4.46
7217,Male,22,Mechanical,6.62,1,84.57,4,10,1,5,0,3,10,2,3,0,3,59,99,6,4,1,13.61
7218,Female,24,ECE,7.48,3,75.15,9,2,2,5,3,1,5,7,9,1,3,80,32,3,7,1,6.6
7219,Female,24,EEE,8.85,4,88.33,9,3,1,5,0,4,7,2,3,0,1,66,65,3,8,1,9.08
7220,Male,20,EEE,6.91,4,91.82,2,10,3,4,0,1,5,4,6,2,6,73,45,7,5,0,0.0
7221,Female,24,CSE,6.3,2,68.38,10,10,5,1,0,0,9,5,7,3,3,53,48,10,7,1,14.38
7222,Female,24,CSE,6.79,4,76.2,6,7,3,3,0,1,3,8,9,1,7,54,90,6,7,0,0.0
7223,Male,20,CSE,8.38,1,98.31,4,10,7,1,2,5,2,4,10,3,3,96,46,10,3,1,13.94
7224,Female,24,EEE,6.61,3,69.99,3,8,10,4,0,5,1,2,1,0,7,67,65,9,6,0,0.0
7225,Female,20,IT,9.7,1,73.86,10,5,2,2,2,4,5,9,10,4,1,45,77,4,4,1,13.94
7226,Female,22,Civil,5.84,1,61.43,6,10,5,1,2,4,8,6,7,3,10,88,56,10,4,1,3.02
7227,Male,23,IT,8.61,2,73.29,8,8,3,1,3,4,9,1,1,4,6,71,78,8,7,1,5.63
7228,Female,20,Mechanical,7.83,4,74.84,9,10,2,1,2,0,3,4,1,3,3,34,86,5,9,1,7.63
7229,Male,20,EEE,6.12,4,63.99,9,10,4,2,1,1,7,2,5,2,8,34,55,6,9,1,13.38
7230,Female,24,Civil,8.62,4,60.06,2,6,9,4,3,0,4,10,4,1,1,94,35,3,6,1,13.08
7231,Male,20,Civil,7.15,5,83.02,8,2,9,3,3,0,7,7,9,3,10,54,80,8,2,1,6.52
7232,Female,21,Civil,8.28,1,72.06,8,2,6,4,2,1,5,10,4,2,7,32,94,10,5,1,9.08
7233,Male,21,CSE,8.18,3,60.71,5,8,7,0,2,3,6,1,4,4,2,36,66,2,4,0,0.0
7234,Male,22,Civil,5.53,3,94.4,4,4,1,5,0,1,8,9,4,1,9,98,71,7,2,1,14.81
7235,Male,20,Civil,9.03,1,83.38,9,8,3,3,2,5,10,8,4,2,8,66,64,9,10,1,7.13
7236,Male,24,EEE,8.27,0,66.85,4,9,2,2,0,0,10,4,9,0,5,77,60,6,10,1,14.45
7237,Male,24,IT,8.75,1,94.61,10,6,9,0,1,2,9,6,2,2,8,64,61,2,8,1,9.05
7238,Male,23,IT,7.15,5,70.14,4,9,10,1,3,3,8,8,8,3,3,42,61,6,7,1,10.85
7239,Female,22,ECE,5.94,4,69.1,3,6,8,1,3,3,6,4,4,0,10,48,67,3,10,0,0.0
7240,Female,24,ECE,6.57,1,95.79,10,3,3,5,2,2,5,2,5,3,2,69,93,10,6,1,10.06
7241,Male,23,Mechanical,9.33,5,67.18,3,8,10,4,3,3,4,3,9,4,3,93,79,9,3,1,10.56
7242,Male,24,EEE,9.5,0,95.16,3,1,8,2,3,1,2,6,1,3,1,44,50,6,10,0,0.0
7243,Male,23,ECE,7.31,1,92.12,7,6,10,2,1,2,8,6,1,1,5,91,65,3,1,1,8.0
7244,Male,21,ECE,6.43,4,72.39,5,3,8,1,3,2,3,2,2,4,2,56,30,7,8,0,0.0
7245,Female,21,EEE,8.51,2,61.38,9,10,8,1,0,2,6,2,6,0,6,77,49,7,8,1,5.99
7246,Male,24,IT,8.68,3,63.3,2,10,4,5,3,1,1,10,2,2,6,70,72,3,7,0,0.0
7247,Female,22,Mechanical,8.91,0,64.38,4,3,7,5,0,3,5,10,8,2,8,70,51,4,5,0,0.0
7248,Female,20,Mechanical,5.15,2,95.63,2,9,10,5,0,3,3,4,8,1,1,74,30,8,3,0,0.0
7249,Male,22,Mechanical,5.05,3,76.16,8,7,8,2,0,5,1,5,4,2,6,66,54,7,7,0,0.0
7250,Male,22,ECE,6.71,2,61.3,4,2,10,2,0,4,7,7,3,1,7,76,48,3,7,1,10.74
7251,Female,20,IT,5.73,1,82.26,1,6,5,4,1,1,8,6,5,3,2,89,89,4,2,0,0.0
7252,Female,21,Mechanical,8.86,1,68.32,10,4,9,1,1,3,10,4,6,3,1,64,39,5,9,1,7.73
7253,Male,21,EEE,7.56,3,69.41,3,10,9,2,3,4,9,5,9,2,9,48,77,1,2,1,7.73
7254,Male,20,Mechanical,8.96,3,66.43,7,7,3,0,1,4,4,10,10,2,1,36,74,5,10,0,0.0
7255,Male,23,CSE,5.85,1,90.48,3,4,3,0,0,5,2,8,7,1,4,75,36,8,6,0,0.0
7256,Female,22,IT,8.01,1,60.02,5,7,8,0,1,0,8,10,3,4,10,78,47,1,3,1,7.71
7257,Female,24,CSE,7.78,5,77.56,2,6,7,3,2,1,9,2,9,2,7,53,88,9,1,1,3.9
7258,Male,21,IT,6.63,3,63.47,8,8,9,0,2,4,4,6,6,4,10,43,79,10,3,0,0.0
7259,Female,24,Civil,7.48,3,82.09,4,7,2,2,1,2,6,1,2,0,7,56,47,5,1,0,0.0
7260,Female,20,EEE,7.83,5,73.84,1,9,2,3,2,2,5,6,2,2,2,82,37,10,1,0,0.0
7261,Male,24,Civil,9.27,3,61.13,4,4,7,5,3,0,9,10,5,0,10,98,66,7,7,1,7.23
7262,Male,24,ECE,5.27,4,78.44,8,9,8,1,2,5,4,2,2,2,2,46,82,10,2,0,0.0
7263,Female,22,ECE,8.95,5,82.82,9,5,3,2,3,4,7,10,1,0,3,33,64,5,4,1,9.28
7264,Female,20,Civil,9.7,4,69.91,1,9,1,0,1,2,2,8,8,0,4,36,45,6,1,0,0.0
7265,Male,24,IT,8.51,1,90.62,6,4,10,5,0,4,1,1,6,2,6,81,78,8,4,0,0.0
7266,Male,21,Mechanical,8.54,4,74.84,4,3,7,5,1,2,1,2,2,1,9,82,91,10,5,0,0.0
7267,Male,20,CSE,6.05,0,89.97,8,7,6,1,3,1,5,7,10,0,3,62,32,8,5,1,7.48
7268,Male,21,EEE,7.51,1,83.16,1,4,1,5,2,3,7,10,9,2,7,83,60,9,1,1,11.55
7269,Male,23,Mechanical,8.39,0,94.77,5,5,9,0,1,2,5,8,9,3,6,44,52,4,8,0,0.0
7270,Female,24,ECE,7.89,2,81.88,1,3,6,4,1,1,4,3,8,3,8,48,77,7,3,0,0.0
7271,Female,20,Mechanical,6.85,0,67.43,4,6,5,3,1,3,9,10,7,0,6,54,51,10,9,1,5.44
7272,Female,21,Civil,9.51,2,92.9,2,4,3,5,3,0,2,9,1,3,2,47,67,9,10,0,0.0
7273,Female,24,Civil,7.47,0,91.32,10,1,9,1,2,3,2,4,9,1,9,90,58,2,6,1,13.88
7274,Male,22,CSE,9.66,2,98.89,9,2,7,0,1,1,10,8,3,1,5,91,98,7,3,1,4.5
7275,Male,21,ECE,7.71,2,63.74,2,8,4,4,0,5,1,10,3,3,9,74,49,8,2,0,0.0
7276,Male,21,IT,8.81,1,83.65,4,4,1,3,3,2,5,6,2,3,1,96,89,7,2,1,8.15
7277,Female,23,EEE,8.56,3,79.67,3,10,4,0,3,5,5,5,6,2,7,32,47,4,6,0,0.0
7278,Female,22,Civil,8.17,3,86.83,1,2,3,2,2,0,1,9,9,1,7,90,62,2,9,0,0.0
7279,Female,23,EEE,5.07,1,99.21,1,4,6,4,0,4,6,2,8,2,8,95,91,3,10,0,0.0
7280,Male,22,ECE,5.37,2,81.29,2,7,1,1,1,5,5,9,3,1,8,80,51,5,1,0,0.0
7281,Female,21,IT,7.79,3,87.43,8,2,4,0,2,0,7,5,4,1,3,33,49,8,7,1,13.35
7282,Male,23,Civil,9.38,3,73.89,2,6,1,1,3,3,1,7,8,4,2,41,87,5,2,0,0.0
7283,Male,24,CSE,7.89,0,71.96,1,1,1,2,0,1,3,7,3,1,3,90,65,7,8,0,0.0
7284,Male,22,EEE,6.13,4,73.41,6,3,6,1,1,0,10,2,4,0,7,74,38,7,4,1,8.53
7285,Male,21,ECE,6.54,1,61.54,1,9,6,4,3,0,9,8,9,0,3,76,50,10,3,1,13.19
7286,Male,20,EEE,7.99,4,71.39,10,5,9,3,1,2,6,9,9,0,6,39,57,1,6,1,8.69
7287,Male,22,IT,7.87,2,66.92,9,8,7,0,2,3,2,10,9,3,2,30,44,2,6,0,0.0
7288,Female,22,CSE,9.59,0,78.3,6,1,6,5,0,2,9,9,10,2,6,74,73,8,7,1,7.29
7289,Male,24,IT,7.54,3,78.43,10,4,3,3,2,5,3,9,7,4,6,85,60,8,7,1,12.84
7290,Male,22,Civil,6.7,5,90.61,6,3,3,0,1,2,3,7,2,0,3,81,62,2,7,0,0.0
7291,Female,22,Mechanical,7.52,0,80.09,1,10,5,1,1,3,2,4,5,3,4,81,57,6,2,0,0.0
7292,Male,24,IT,8.77,1,78.52,7,9,6,1,3,0,5,5,10,2,10,85,52,5,1,1,7.01
7293,Female,24,IT,7.59,2,69.27,3,7,6,4,0,1,3,9,7,3,5,97,85,4,9,0,0.0
7294,Female,23,EEE,6.57,0,94.1,1,3,8,1,0,1,6,9,4,3,8,50,69,7,8,0,0.0
7295,Female,21,IT,6.63,0,63.64,9,1,8,2,1,3,5,2,9,2,9,30,51,9,3,0,0.0
7296,Male,21,ECE,8.63,0,99.29,8,5,1,4,1,3,9,10,8,2,7,92,87,5,10,1,14.33
7297,Male,23,Civil,5.32,3,79.04,4,10,3,0,1,1,10,5,8,1,5,62,93,2,2,1,7.22
7298,Female,21,EEE,6.32,2,67.44,3,3,5,1,3,1,10,7,10,1,2,89,52,8,2,1,8.49
7299,Male,22,EEE,5.73,3,74.17,2,2,9,0,1,5,3,6,9,0,7,37,30,6,1,0,0.0
7300,Male,23,Mechanical,9.53,0,60.61,2,3,4,1,0,4,3,6,9,0,9,63,58,10,1,0,0.0
7301,Female,23,Civil,5.43,3,66.66,3,5,5,4,0,3,4,1,2,1,7,79,76,1,3,0,0.0
7302,Female,21,ECE,8.64,3,73.41,1,5,1,5,3,5,5,2,5,2,7,56,73,8,9,0,0.0
7303,Male,20,Civil,8.03,1,82.18,10,10,7,2,0,2,10,7,1,3,1,96,83,6,8,1,10.69
7304,Female,21,IT,8.04,4,65.18,7,8,2,0,3,0,8,4,5,1,7,71,61,3,2,1,8.09
7305,Female,20,Mechanical,8.66,4,87.04,2,4,1,3,2,0,2,8,8,0,6,88,88,1,4,0,0.0
7306,Female,23,ECE,6.92,1,93.77,6,2,2,1,1,4,10,2,7,0,9,82,59,2,10,1,7.68
7307,Male,20,Mechanical,6.92,1,82.89,6,8,8,4,1,5,1,8,8,1,9,34,58,5,6,0,0.0
7308,Male,22,Civil,6.39,5,71.88,4,8,1,0,0,3,7,9,8,1,4,85,73,1,5,1,6.54
7309,Male,24,CSE,7.87,3,64.86,4,10,1,4,1,0,8,10,5,4,4,66,67,5,7,1,9.86
7310,Female,20,Civil,9.46,5,60.62,1,8,1,0,0,0,5,10,6,4,8,98,62,5,4,1,4.0
7311,Male,24,IT,9.44,3,89.27,6,1,2,2,1,0,8,1,2,1,3,80,69,10,3,1,11.49
7312,Female,22,Mechanical,8.37,2,85.14,8,9,1,5,3,1,8,6,4,3,4,50,42,2,1,1,7.72
7313,Male,24,CSE,9.35,4,79.05,10,4,2,1,1,4,4,4,3,4,10,38,31,8,6,1,5.15
7314,Male,22,IT,9.62,3,64.08,4,4,7,0,3,5,10,6,10,2,9,44,72,5,8,1,12.43
7315,Female,24,Mechanical,8.82,2,68.28,1,8,1,3,1,2,3,8,5,2,2,32,94,2,7,0,0.0
7316,Male,24,Mechanical,6.96,5,92.61,4,8,10,1,3,1,9,8,5,3,7,33,63,3,1,1,6.42
7317,Female,21,Civil,7.32,4,79.19,2,6,2,1,3,3,4,8,9,4,10,47,87,2,2,0,0.0
7318,Male,20,Mechanical,9.47,2,98.51,4,4,3,4,2,4,6,3,7,1,1,74,49,7,6,1,5.38
7319,Male,24,Mechanical,8.22,2,100.0,8,3,2,1,0,1,2,4,1,2,7,60,30,1,4,0,0.0
7320,Female,23,EEE,8.94,1,92.03,3,5,3,0,1,1,7,5,7,3,3,89,70,2,1,1,6.12
7321,Female,21,Mechanical,5.56,0,70.33,5,8,7,2,1,4,7,6,1,2,4,73,55,7,7,1,5.27
7322,Female,20,Civil,5.93,0,69.24,10,7,2,0,0,5,6,2,9,1,3,55,91,2,5,1,12.31
7323,Male,21,EEE,6.65,0,70.15,2,8,3,5,3,3,1,9,7,3,4,69,69,2,9,0,0.0
7324,Male,20,EEE,5.9,2,99.47,9,1,6,1,2,4,2,1,8,4,8,50,47,8,3,0,0.0
7325,Male,22,CSE,9.35,3,73.41,3,4,4,3,0,4,3,8,9,4,5,71,58,4,6,0,0.0
7326,Female,24,IT,6.04,5,88.26,1,9,1,5,1,3,3,3,2,4,1,84,71,9,3,0,0.0
7327,Female,23,EEE,7.67,0,98.36,7,6,8,3,0,1,6,5,4,1,10,78,55,3,10,1,6.32
7328,Female,21,ECE,5.41,3,92.78,5,10,7,5,2,3,8,6,7,2,3,91,42,1,9,1,5.4
7329,Male,21,EEE,5.74,4,83.9,9,8,8,0,2,2,3,10,9,2,10,78,88,6,6,1,8.88
7330,Male,21,ECE,6.19,5,66.76,3,8,9,0,3,3,4,7,7,3,10,44,78,9,1,0,0.0
7331,Female,21,CSE,9.72,5,67.0,1,5,9,0,1,2,9,5,2,1,4,57,62,6,10,1,4.91
7332,Male,24,ECE,8.83,0,79.7,7,8,3,0,1,4,8,5,10,3,2,87,36,9,10,1,9.31
7333,Female,20,CSE,8.23,2,98.08,8,4,9,4,3,0,8,6,2,1,5,98,55,5,9,1,11.07
7334,Male,24,CSE,9.4,1,96.18,2,6,6,0,3,4,1,1,9,0,5,36,79,1,8,0,0.0
7335,Male,22,CSE,9.59,2,66.65,2,7,10,4,0,2,9,5,6,0,7,51,48,8,7,1,11.83
7336,Female,24,ECE,7.18,5,71.51,9,6,10,1,0,3,7,6,6,0,9,86,95,4,9,1,13.21
7337,Male,24,ECE,6.57,3,83.55,4,6,2,0,0,2,10,5,3,1,5,93,77,2,2,1,11.4
7338,Male,22,CSE,6.51,4,79.1,1,8,1,0,0,0,4,4,6,4,9,37,51,2,3,0,0.0
7339,Female,24,CSE,5.17,5,64.77,9,5,4,3,3,4,6,3,10,1,4,63,53,8,4,1,6.09
7340,Female,20,IT,6.34,2,74.77,9,8,9,1,2,2,1,8,3,0,3,96,62,7,4,1,5.28
7341,Male,23,CSE,6.7,5,98.19,6,9,2,1,2,1,8,8,4,3,2,76,95,6,2,1,13.65
7342,Female,22,Mechanical,5.18,1,98.06,6,4,1,0,0,4,9,7,5,3,7,89,59,7,5,1,10.83
7343,Male,21,IT,9.24,1,82.38,9,3,2,1,0,4,9,3,1,2,10,47,65,7,5,1,9.27
7344,Female,20,IT,9.07,4,85.41,2,5,7,2,3,2,9,3,3,1,3,68,36,4,2,1,9.21
7345,Male,23,IT,6.21,0,68.88,9,10,5,5,0,2,1,9,3,0,10,33,53,5,9,0,0.0
7346,Male,20,Mechanical,8.85,2,89.68,4,10,5,3,1,0,10,3,2,2,4,57,72,2,10,1,8.0
7347,Female,20,IT,8.82,5,62.1,4,5,10,1,2,5,10,1,5,1,4,38,72,3,10,1,5.83
7348,Male,21,IT,6.61,2,68.83,9,7,4,2,0,1,10,7,7,4,5,79,90,6,1,1,10.58
7349,Male,23,ECE,8.35,1,60.24,7,3,1,0,0,2,9,1,2,4,10,38,33,3,3,1,13.43
7350,Female,20,Civil,6.39,3,75.43,10,10,8,3,2,0,10,9,1,3,8,57,85,7,6,1,8.66
7351,Female,21,ECE,5.34,2,94.01,5,9,1,5,2,2,6,7,2,1,9,86,32,3,2,1,7.33
7352,Male,22,CSE,7.42,1,99.3,8,6,10,3,1,4,6,3,5,3,10,35,46,9,2,1,3.19
7353,Female,21,CSE,7.1,3,86.71,1,10,3,3,1,5,1,5,6,1,7,69,38,5,6,0,0.0
7354,Female,24,EEE,5.66,0,89.79,7,9,2,2,3,5,2,7,10,1,8,78,85,1,4,1,7.18
7355,Male,21,Civil,7.35,0,70.51,4,1,2,4,1,4,10,1,8,4,7,55,84,4,2,1,13.5
7356,Male,21,Mechanical,9.56,1,80.81,2,2,9,3,1,4,8,10,9,0,5,98,50,2,4,1,9.39
7357,Female,21,ECE,8.51,1,89.46,2,10,9,2,0,5,2,7,5,4,6,82,68,9,5,0,0.0
7358,Female,20,CSE,8.55,0,79.89,9,2,5,5,0,4,10,6,4,4,8,51,66,10,10,1,7.25
7359,Female,23,Mechanical,8.64,1,63.54,6,8,2,4,1,3,9,4,2,0,7,86,71,3,2,1,5.9
7360,Male,21,IT,8.57,4,89.63,4,4,10,2,3,4,4,1,9,1,1,98,88,5,7,1,7.79
7361,Male,21,Mechanical,5.1,2,68.78,2,7,7,2,3,1,4,10,3,2,10,44,51,2,5,0,0.0
7362,Male,24,ECE,9.44,4,63.91,7,4,8,2,2,4,5,7,1,2,3,68,99,10,7,1,10.61
7363,Male,24,Civil,8.98,3,79.12,9,4,9,3,1,3,7,4,9,4,7,67,69,9,1,1,10.59
7364,Male,22,EEE,6.32,1,62.98,2,8,4,0,2,2,1,6,2,4,5,35,38,6,8,0,0.0
7365,Male,22,ECE,7.65,1,85.18,4,10,1,5,1,2,9,2,8,3,10,48,73,9,8,1,13.53
7366,Male,24,Civil,7.95,3,85.62,1,4,7,3,1,3,6,2,4,0,6,31,56,4,1,0,0.0
7367,Female,23,CSE,5.63,2,70.27,1,3,7,5,0,4,5,7,8,2,9,80,86,4,8,0,0.0
7368,Female,22,CSE,6.22,0,98.58,3,10,1,5,1,0,5,1,9,3,3,58,85,4,7,0,0.0
7369,Male,23,Mechanical,5.11,4,92.98,1,9,4,3,0,1,1,7,3,4,3,54,79,4,2,0,0.0
7370,Male,24,ECE,9.15,2,64.38,4,3,4,3,3,4,1,2,5,1,2,77,70,2,10,0,0.0
7371,Male,22,CSE,5.12,0,89.94,6,5,1,3,3,3,7,9,8,3,2,64,86,5,4,1,8.1
7372,Female,21,IT,6.53,0,74.12,5,1,7,4,1,5,2,7,8,1,5,74,41,1,2,0,0.0
7373,Male,24,IT,5.38,1,90.01,9,9,3,4,3,4,4,9,4,3,9,49,54,2,2,1,7.83
7374,Female,22,EEE,8.75,3,92.03,2,6,1,2,1,3,8,9,2,3,5,82,87,5,3,1,14.24
7375,Female,23,Mechanical,9.44,5,66.06,2,5,7,1,2,4,6,8,6,2,6,94,69,9,10,1,5.47
7376,Female,23,CSE,7.7,1,86.47,3,4,3,5,3,0,4,2,6,4,5,55,63,3,7,0,0.0
7377,Female,22,EEE,5.67,5,94.51,4,8,3,1,1,5,7,6,7,0,2,34,55,7,9,0,0.0
7378,Female,23,IT,7.68,3,72.93,9,2,3,0,2,0,7,10,5,2,7,89,63,9,2,1,3.39
7379,Male,22,EEE,8.7,1,63.21,6,10,4,2,2,1,1,4,1,0,7,83,40,8,7,1,4.06
7380,Male,22,EEE,8.45,4,61.09,9,5,5,5,1,1,1,6,1,2,7,95,65,10,4,1,3.44
7381,Female,23,CSE,8.56,1,64.4,5,8,1,0,3,3,5,4,1,1,8,93,95,3,8,1,12.76
7382,Male,20,CSE,6.34,4,60.17,9,1,3,4,3,0,7,2,4,0,6,47,78,4,7,1,14.91
7383,Female,21,CSE,5.35,5,73.08,9,3,1,3,1,1,6,10,7,1,9,62,62,1,4,1,14.33
7384,Female,24,Mechanical,5.72,2,71.97,1,7,3,0,0,3,1,7,8,1,3,39,65,4,6,0,0.0
7385,Male,21,EEE,9.59,2,64.41,9,10,3,0,3,5,7,9,1,1,4,35,75,2,3,1,12.76
7386,Male,24,EEE,7.94,5,86.04,7,5,4,4,3,1,1,5,5,3,4,68,93,2,1,1,7.02
